monto,hora,intentos,distancia,antiguedad,es_fraude
231.19,13,0,11.83,61,0
975.37,6,0,17.15,490,0
2287.12,22,0,7.67,251,0
526.28,16,0,2.29,112,0
593.54,14,0,37.93,490,0
260.74,18,0,42.75,97,0
947.74,17,0,12.15,648,0
441.57,20,1,1.16,589,0
1639.94,20,0,54.13,595,0
630.85,17,0,16.17,238,0
65.08,9,0,4.86,387,0
823.56,8,2,15.72,175,0
691.98,5,0,16.08,839,0
1575.55,7,0,20.34,326,0
452.38,20,0,25.56,118,0
2594.36,8,0,3.33,483,0
762.37,11,0,1.18,403,0
1082.38,14,0,2.86,347,0
313.93,14,1,2.58,460,0
993.76,2,0,5.99,787,0
1140.07,12,0,1.63,991,0
552.17,0,0,4.92,726,0
410.91,15,0,21.35,863,0
469.55,11,0,3.03,702,0
261.88,3,0,23.97,343,0
432.12,20,0,2.5,400,0
609.53,17,0,0.52,79,0
554.29,22,0,14.98,274,0
540.99,0,0,14.06,61,0
337.88,1,0,12.19,488,0
128.76,6,0,6.31,825,0
213.76,13,0,2.87,747,0
540.95,22,0,0.71,153,0
238.62,8,0,31.47,674,0
633.79,5,0,1.5,381,0
1500.51,1,0,12.25,690,0
193.9,23,1,2.96,578,0
594.01,23,0,16.78,891,0
1233.99,13,0,14.51,786,0
110.53,3,0,27.49,24,0
245.95,23,0,5.73,613,0
916.69,18,0,16.15,324,0
45.33,9,0,18.47,527,0
279.07,22,0,32.79,952,0
428.58,16,0,10.14,413,0
81.47,2,0,11.52,59,0
113.36,6,0,4.86,212,0
548.3,14,0,8.26,958,0
704.04,13,0,13.02,396,0
155.45,23,0,0.72,904,0
1868.88,6,0,48.29,611,0
307.72,2,0,9.34,674,0
964.83,16,0,5.36,750,0
831.61,23,0,3.55,731,0
73.87,0,0,12.91,341,0
329.47,8,0,8.25,726,0
231.76,13,0,17.77,559,0
151.85,13,0,47.44,118,0
929.37,9,0,21.13,286,0
1734.24,14,0,7.65,793,0
550.25,18,0,8.89,902,0
859.99,20,0,42.29,90,0
18.33,22,0,16.65,906,0
171.66,23,0,7.99,597,0
182.91,7,0,11.64,271,0
102.57,20,0,61.82,751,0
244.45,22,0,29.77,446,0
51.85,15,0,11.38,534,0
651.25,17,0,12.06,907,0
60.14,0,0,3.56,16,0
2190.94,10,0,20.27,212,0
128.16,1,0,14.06,501,0
349.09,12,0,22.92,386,0
27.33,9,0,9.01,622,0
102.95,14,0,43.93,341,0
356.18,15,0,7.98,521,0
244.06,23,0,5.19,191,0
290.47,19,0,10.64,389,0
1842.33,16,0,12.4,373,0
1963.66,15,0,6.21,708,0
493.42,12,0,14.69,262,0
1682.21,6,0,16.97,36,0
23.74,12,0,9.63,536,0
3000.05,23,0,10.55,42,0
38.24,16,0,55.41,450,0
289.87,9,0,6.81,812,0
979.1,22,0,34.23,607,0
347.95,10,0,21.34,215,0
421.76,5,0,1.42,842,0
829.18,12,0,13.04,443,0
1530.84,18,0,43.99,206,0
1281.97,9,0,2.66,140,0
1238.75,2,0,22.19,679,0
278.09,21,0,10.38,594,0
83.67,16,0,22.6,369,0
1035.52,22,0,14.74,460,0
3231.9,5,1,26.79,698,0
405.61,2,0,3.52,672,0
512.25,17,0,13.02,858,0
1562.81,15,0,3.44,66,0
81.85,9,1,55.83,693,0
836.62,21,0,6.87,275,0
529.58,5,0,40.49,706,0
1037.66,2,0,88.72,798,0
973.87,21,0,22.23,213,0
530.81,8,0,2.45,84,0
427.55,2,0,16.51,479,0
326.82,5,0,64.82,331,0
80.48,3,0,31.45,413,0
49.79,23,0,7.75,919,0
1242.23,19,0,8.24,197,0
244.8,8,0,13.78,960,0
840.23,4,0,1.0,433,0
322.08,0,0,11.69,301,0
161.0,12,0,1.07,655,0
434.2,22,0,11.53,440,0
1302.6,4,0,52.36,966,0
35.35,16,0,4.76,587,0
719.9,12,0,56.12,931,0
1278.24,13,0,37.57,714,0
968.37,1,0,25.5,234,0
467.78,6,0,46.23,63,0
473.42,5,0,10.71,777,0
108.48,6,0,15.59,704,0
43.81,13,0,16.24,464,0
393.81,3,0,4.73,830,0
623.58,0,0,11.1,953,0
222.82,18,0,41.04,418,0
559.97,7,0,2.13,924,0
816.62,6,0,24.44,394,0
408.55,10,0,52.85,145,0
550.65,0,0,7.57,170,0
153.14,0,0,2.61,866,0
938.44,10,0,59.14,230,0
1927.22,0,0,7.12,598,0
627.57,20,0,37.98,38,0
1370.21,4,0,16.43,509,0
276.07,3,0,4.35,494,0
269.28,3,0,37.02,562,0
337.13,17,0,16.17,908,0
1801.77,6,0,20.79,178,0
333.59,21,0,12.21,270,0
334.45,9,0,7.41,340,0
605.54,19,0,3.51,211,0
220.12,9,0,3.18,224,0
723.22,2,1,57.54,384,0
621.43,5,0,9.04,391,0
911.1,1,1,17.78,544,0
316.15,22,0,49.32,648,0
2287.51,13,0,19.07,226,0
763.72,2,0,7.72,188,0
261.53,20,0,36.02,376,0
423.67,16,2,17.74,519,0
364.09,10,0,6.86,690,0
804.81,14,0,5.23,726,0
610.71,7,0,9.3,724,0
208.48,6,1,13.93,706,0
1431.28,12,0,18.66,582,0
127.69,17,1,1.23,976,0
194.81,9,0,7.74,978,0
93.91,8,0,35.68,99,0
54.67,3,0,21.67,149,0
2603.14,2,0,3.61,326,0
783.67,2,0,11.29,957,0
184.47,5,0,30.06,398,0
171.11,8,0,32.08,76,0
786.68,4,0,6.34,25,0
844.04,17,0,21.13,922,0
227.2,11,0,13.7,229,0
477.65,3,0,26.73,790,0
995.36,22,0,1.72,833,0
113.05,9,0,56.6,390,0
1067.85,6,1,12.34,463,0
166.17,17,0,7.21,962,0
631.22,5,1,6.09,446,0
486.37,1,0,2.37,191,0
979.3,18,0,27.11,731,0
325.4,0,0,6.03,350,0
124.31,0,0,3.92,574,0
192.54,5,0,0.77,70,0
334.76,10,0,47.42,279,0
68.25,3,0,14.47,203,0
53.45,14,0,5.74,755,0
1315.67,2,0,6.24,995,0
775.49,15,0,5.6,252,0
239.93,11,0,49.5,664,0
460.91,9,0,9.54,86,0
233.35,21,0,131.86,925,0
130.11,11,0,7.58,188,0
901.57,19,0,27.26,576,0
979.95,2,0,11.58,624,0
859.82,9,0,10.18,353,0
726.39,12,0,19.21,290,0
614.36,17,0,11.44,449,0
395.84,22,0,3.3,438,0
182.12,21,0,1.58,799,0
2768.76,15,0,9.12,228,0
177.47,12,0,19.8,432,0
1090.22,7,0,10.36,604,0
139.98,13,0,3.39,252,0
1197.54,7,0,28.18,465,0
238.32,21,0,22.41,535,0
20.42,7,0,2.47,390,0
101.62,4,0,16.92,773,0
630.67,14,0,19.3,726,0
2249.9,21,0,57.72,144,0
198.11,7,0,3.8,607,0
1155.75,18,0,40.87,311,0
38.06,1,0,12.46,207,0
103.67,0,0,23.04,502,0
816.03,21,0,3.31,522,0
1596.09,10,0,28.11,387,0
208.61,12,0,17.79,570,0
2509.26,23,0,16.44,694,0
89.03,9,0,3.35,381,0
334.94,0,0,33.55,663,0
413.63,6,0,11.04,233,0
790.03,20,0,4.89,151,0
505.94,13,0,25.34,725,0
38.85,14,0,35.92,628,0
272.93,11,0,14.36,638,0
37.09,22,0,5.52,502,0
372.03,22,0,0.79,219,0
947.45,10,0,8.01,379,0
166.9,5,0,15.9,426,0
109.83,9,0,27.26,927,0
222.75,22,0,16.87,708,0
61.23,21,0,18.92,19,0
512.37,23,0,20.29,632,0
1955.83,15,1,28.98,214,0
712.99,1,0,23.04,86,0
454.97,8,0,17.82,536,0
72.96,3,0,4.16,629,0
77.98,16,0,1.87,960,0
187.9,12,0,10.64,74,0
1268.91,15,0,8.26,250,0
754.09,20,0,19.3,940,0
94.47,10,0,9.69,260,0
465.01,20,0,8.92,677,0
94.58,14,0,3.34,953,0
1503.32,12,0,54.88,528,0
140.53,5,0,11.1,795,0
633.79,3,0,9.92,484,0
1731.58,14,0,22.3,475,0
872.97,14,0,20.89,395,0
867.37,23,0,6.25,89,0
823.5,10,0,58.66,640,0
319.67,23,0,20.08,772,0
349.0,13,0,3.63,666,0
429.93,4,0,93.2,27,0
1617.64,16,0,7.16,763,0
34.25,9,0,9.09,527,0
389.82,1,0,9.54,347,0
663.25,17,0,26.11,104,0
154.76,7,1,1.1,320,0
274.0,12,0,13.37,284,0
839.38,21,0,28.97,324,0
968.49,8,0,16.95,164,0
19.66,2,0,16.26,892,0
123.62,19,0,6.2,954,0
641.87,19,0,3.04,618,0
1594.82,3,0,58.44,53,0
379.35,17,0,4.12,371,0
132.66,0,0,159.01,805,0
249.9,11,0,13.37,886,0
294.33,3,0,7.11,883,0
1147.43,7,0,17.14,142,0
556.59,11,0,4.7,93,0
159.59,23,0,20.68,671,0
568.11,4,0,1.22,139,0
240.98,1,0,14.57,648,0
44.25,10,0,16.22,883,0
225.68,17,0,4.17,598,0
982.25,12,0,20.35,606,0
437.73,8,0,44.81,697,0
160.13,6,0,24.05,173,0
68.3,19,0,9.4,328,0
133.08,4,0,12.58,249,0
630.97,20,0,12.28,586,0
185.48,3,0,7.77,578,0
636.24,5,0,28.13,607,0
257.23,8,0,11.21,646,0
852.86,5,0,49.97,497,0
91.47,12,0,28.67,500,0
996.28,14,0,48.78,237,0
655.67,1,0,21.52,142,0
133.68,8,0,51.96,426,0
233.56,8,0,45.29,821,0
340.63,19,0,15.58,231,0
53.73,23,0,1.03,543,0
854.51,22,0,12.66,86,0
44.99,11,0,13.82,91,0
107.45,16,0,4.77,245,0
78.77,12,0,72.22,411,0
705.92,3,0,31.75,419,0
1461.18,20,2,2.23,372,0
615.36,16,0,28.94,736,0
1002.84,8,0,11.59,431,0
1130.33,10,0,17.73,322,0
390.87,23,0,18.34,993,0
807.23,5,2,49.87,655,0
75.93,0,0,5.57,352,0
63.86,9,0,64.03,987,0
539.23,17,0,35.36,916,0
41.99,17,0,11.32,72,0
72.13,2,2,0.67,608,0
75.07,3,0,28.28,580,0
760.72,20,0,9.37,454,0
559.36,5,0,13.87,230,0
271.36,10,0,16.49,640,0
1281.89,15,0,19.95,125,0
128.59,4,0,1.52,177,0
698.59,13,0,31.32,352,0
1027.48,20,0,65.79,494,0
925.7,18,0,6.1,874,0
1398.35,15,0,1.09,721,0
20.72,21,0,8.99,635,0
953.92,23,0,25.04,918,0
512.41,10,0,10.35,839,0
1525.79,21,0,0.83,985,0
1165.48,12,0,29.13,201,0
460.13,5,0,16.97,145,0
524.65,15,0,20.85,735,0
28.77,13,1,21.99,935,0
763.96,13,0,23.75,810,0
2498.25,6,0,30.79,700,0
1091.21,20,0,11.25,695,0
197.82,22,0,13.13,955,0
967.01,22,0,5.17,231,0
837.2,7,0,28.79,146,0
124.71,11,0,45.36,190,0
472.92,20,0,25.72,704,0
608.3,11,0,31.71,305,0
1470.24,22,0,0.62,162,0
131.21,9,0,3.85,653,0
161.92,8,0,23.67,31,0
397.86,8,0,5.76,401,0
176.33,13,1,7.54,106,0
38.97,11,0,59.72,857,0
273.85,2,0,6.97,599,0
766.83,12,0,11.02,389,0
209.8,4,0,15.88,812,0
147.47,21,0,3.67,850,0
397.17,2,0,26.23,683,0
1940.27,19,0,11.94,646,0
181.66,22,0,56.35,978,0
281.71,20,0,33.32,543,0
119.33,10,0,4.5,848,0
74.16,22,0,1.37,791,0
41.58,4,0,7.22,386,0
219.36,6,0,3.35,812,0
508.71,1,0,9.54,967,0
220.59,15,0,3.99,485,0
295.57,2,0,5.65,683,0
35.81,7,0,11.03,277,0
441.76,4,0,24.88,775,0
163.88,6,0,12.28,364,0
823.12,19,1,33.43,58,0
356.29,11,0,5.35,950,0
652.37,9,0,29.04,115,0
440.99,6,0,27.21,209,0
1858.21,20,0,8.29,705,0
1014.0,3,0,11.94,542,0
39.34,13,1,6.52,72,0
37.97,22,0,71.47,545,0
123.05,12,0,8.75,197,0
1092.08,16,0,16.76,464,0
1942.13,16,0,11.05,412,0
238.74,10,0,36.51,115,0
485.14,1,0,4.56,812,0
1808.36,23,0,9.4,902,0
1925.32,9,0,6.39,39,0
315.47,12,0,6.1,257,0
81.44,2,0,20.48,845,0
31.71,1,0,11.0,239,0
1084.28,8,0,4.87,266,0
257.16,17,0,21.54,703,0
136.83,11,0,2.97,931,0
716.26,12,0,39.52,304,0
519.74,16,0,30.68,626,0
188.81,21,0,19.41,948,0
905.87,5,0,45.37,961,0
184.37,1,0,25.38,363,0
2575.91,19,0,11.75,44,0
376.79,18,0,6.17,939,0
390.24,3,0,18.32,884,0
935.58,14,0,5.91,455,0
72.87,19,0,26.07,668,0
475.05,22,0,24.03,112,0
2149.59,23,0,5.0,689,0
371.1,7,0,18.61,144,0
336.86,19,0,8.7,188,0
645.05,22,0,5.96,813,0
161.73,1,0,5.63,732,0
1968.52,1,0,8.53,553,0
124.04,7,0,13.69,72,0
440.65,19,1,10.34,480,0
60.67,21,0,3.13,489,0
390.8,5,0,18.13,845,0
899.8,17,0,8.06,582,0
354.66,4,0,3.46,731,0
293.23,21,0,5.92,173,0
26.6,23,0,19.76,783,0
297.27,22,0,5.15,894,0
521.25,18,0,27.93,165,0
213.27,17,0,63.02,18,0
80.59,1,0,9.13,779,0
968.7,13,0,12.13,221,0
174.59,14,0,2.53,631,0
92.59,14,0,7.98,242,0
34.92,6,0,0.95,128,0
466.74,2,0,30.72,276,0
103.09,12,0,12.57,460,0
300.51,20,0,15.7,194,0
77.13,3,1,2.89,437,0
1109.46,13,0,18.82,421,0
669.2,11,0,3.31,829,0
220.1,4,1,4.81,71,0
573.84,8,0,12.95,974,0
137.52,21,0,4.31,156,0
1026.26,22,0,1.36,96,0
675.06,4,0,42.71,487,0
257.57,12,0,67.93,957,0
28.76,11,0,1.38,65,0
209.57,16,0,39.45,990,0
2173.88,13,0,8.03,414,0
595.81,18,0,11.86,221,0
597.59,2,0,34.7,783,0
1094.82,9,0,14.42,372,0
85.22,21,0,14.28,936,0
4314.35,10,0,6.27,938,0
62.07,13,0,19.7,251,0
29.7,9,0,14.19,432,0
321.28,5,0,4.89,793,0
493.52,0,0,11.38,47,0
107.81,21,1,25.24,686,0
721.09,0,0,7.46,358,0
488.15,13,0,45.69,296,0
1735.25,2,0,81.69,349,0
214.26,16,0,2.45,614,0
139.23,22,0,41.87,65,0
329.93,23,0,3.54,513,0
560.76,16,0,15.0,836,0
289.47,5,0,15.18,297,0
1353.17,23,0,8.04,765,0
129.83,5,0,44.95,509,0
435.28,20,0,2.67,182,0
20.59,22,0,3.91,538,0
403.37,15,0,33.06,386,0
230.93,11,0,21.04,130,0
425.48,22,0,42.19,142,0
655.31,12,0,15.71,163,0
1415.42,20,0,2.82,188,0
62.92,23,0,8.1,394,0
2014.49,5,0,70.2,742,0
141.69,1,0,24.28,978,0
216.72,16,0,4.2,624,0
1357.76,2,2,1.58,467,0
1789.17,7,0,13.3,874,0
468.32,2,0,8.07,272,0
379.08,1,0,12.98,649,0
857.21,2,0,4.42,978,0
95.88,8,0,5.07,485,0
1068.37,4,0,2.98,995,0
453.74,15,0,4.53,670,0
16.48,19,0,3.59,447,0
805.33,9,0,5.02,220,0
1011.72,11,1,59.02,928,0
76.05,15,0,21.33,281,0
258.62,0,0,70.91,316,0
245.22,8,0,6.06,728,0
1161.53,7,0,4.73,779,0
768.2,10,0,6.99,316,0
246.96,18,0,12.0,326,0
206.3,16,0,26.75,402,0
752.48,10,0,2.32,544,0
255.36,9,0,8.14,347,0
73.72,1,0,27.01,862,0
1430.55,9,0,40.2,501,0
128.26,10,0,42.04,496,0
723.28,17,1,63.85,375,0
79.43,22,0,30.07,532,0
195.88,1,0,9.49,661,0
255.13,21,0,26.1,531,0
30.17,16,0,24.24,395,0
673.6,21,0,3.77,594,0
774.08,22,0,32.92,206,0
111.71,11,0,38.85,493,0
589.26,11,0,18.51,428,0
199.07,16,0,12.82,102,0
169.32,18,2,25.36,243,0
1376.09,16,0,40.46,795,0
2870.18,13,0,14.85,416,0
976.08,1,0,7.26,680,0
182.75,15,0,6.89,117,0
1575.39,15,0,30.51,775,0
20.61,21,0,24.74,656,0
510.03,7,0,5.05,319,0
792.32,1,0,45.42,878,0
167.07,2,0,12.35,316,0
148.38,13,0,25.8,488,0
929.23,5,0,8.93,653,0
393.12,10,0,22.16,736,0
310.97,20,0,5.96,113,0
1392.07,17,0,16.66,666,0
458.91,12,0,7.23,696,0
1107.54,15,0,13.5,946,0
394.73,17,0,5.15,819,0
1446.91,22,0,1.4,986,0
1623.29,1,1,0.81,581,0
661.56,11,0,2.4,773,0
156.41,12,0,2.56,342,0
365.09,12,2,5.13,771,0
1663.69,5,0,1.08,882,0
953.39,4,0,3.91,591,0
421.13,16,0,0.52,87,0
763.1,9,0,23.64,362,0
703.25,7,0,16.9,748,0
52.19,15,0,0.87,658,0
163.49,3,0,4.77,938,0
165.16,22,0,16.07,478,0
980.09,11,0,72.37,890,0
183.51,8,0,4.91,600,0
1889.7,5,0,3.03,123,0
531.48,4,0,9.84,763,0
23.55,10,0,44.87,535,0
90.0,20,0,1.23,510,0
394.3,5,0,85.27,442,0
48.89,16,0,9.51,116,0
293.62,21,0,9.99,361,0
1103.59,18,0,60.17,619,0
256.97,6,0,112.3,52,0
855.83,21,0,17.06,184,0
1840.06,21,0,8.84,900,0
105.49,12,0,25.83,41,0
733.08,20,0,46.4,712,0
119.43,7,0,14.04,964,0
782.4,21,0,31.28,38,0
630.72,20,0,27.98,492,0
370.64,18,0,2.49,954,0
1412.7,19,0,3.76,118,0
1466.91,23,0,49.18,965,0
28.25,15,0,4.24,878,0
421.74,23,0,1.01,637,0
387.15,9,0,36.89,519,0
77.27,13,0,10.27,422,0
737.24,9,0,7.36,399,0
509.65,23,0,31.2,682,0
714.35,4,0,7.79,386,0
24.47,0,0,6.27,28,0
166.63,11,0,20.31,525,0
39.31,21,0,5.51,186,0
947.35,6,0,78.44,332,0
108.24,7,0,60.37,155,0
2275.05,18,0,7.78,701,0
175.7,21,0,5.82,822,0
144.29,8,0,6.5,257,0
485.22,3,0,51.45,314,0
256.79,6,0,16.18,457,0
34.44,10,0,9.4,770,0
84.42,9,0,5.82,141,0
249.9,12,0,14.89,673,0
68.5,15,0,63.46,469,0
968.85,0,0,12.0,636,0
1031.62,8,0,16.49,817,0
1133.24,23,0,53.34,537,0
393.09,15,0,8.58,699,0
252.47,10,0,29.96,221,0
224.47,14,0,24.73,617,0
183.04,17,2,11.39,763,0
895.63,15,0,11.91,430,0
72.9,20,0,22.11,257,0
167.37,8,0,11.19,573,0
163.12,10,0,33.21,922,0
184.05,22,0,3.18,931,0
973.6,13,0,27.21,170,0
943.71,2,0,19.37,810,0
419.1,22,0,16.86,935,0
942.19,15,0,5.76,520,0
948.44,23,0,17.27,38,0
38.4,16,0,2.41,801,0
89.48,5,0,11.22,918,0
472.67,9,0,11.91,942,0
581.55,6,1,16.57,732,0
51.01,22,1,26.75,485,0
204.05,2,0,20.14,376,0
194.89,6,0,19.69,562,0
2989.46,10,0,16.92,853,0
164.16,10,0,11.64,452,0
681.25,15,0,26.92,486,0
335.34,16,0,5.67,950,0
128.85,14,0,99.45,442,0
870.44,8,0,62.32,874,0
63.92,8,0,3.43,88,0
416.54,18,0,44.45,721,0
2666.23,10,0,29.09,842,0
73.58,18,1,4.65,947,0
500.24,7,0,16.02,86,0
1181.49,17,0,5.29,179,0
322.76,11,0,1.88,600,0
495.96,9,0,75.4,141,0
44.0,5,0,37.21,190,0
2523.4,12,1,2.09,35,0
302.97,22,0,13.33,845,0
163.18,20,0,5.49,19,0
146.07,2,0,1.19,665,0
172.31,8,0,12.54,861,0
365.11,8,0,15.66,982,0
476.0,7,0,5.83,304,0
329.31,19,0,19.46,884,0
449.43,15,0,18.5,125,0
154.47,15,0,99.57,381,0
1855.6,17,2,36.54,601,0
892.55,18,0,14.11,922,0
330.81,4,1,24.97,313,0
402.73,19,0,7.36,109,0
602.93,5,0,30.75,438,0
1375.79,17,0,2.54,383,0
888.74,5,0,40.1,376,0
564.89,19,0,3.7,580,0
1393.84,22,0,49.69,910,0
241.06,8,0,18.74,494,0
65.93,14,0,31.46,514,0
416.5,17,0,2.91,646,0
161.25,23,0,8.68,179,0
1319.91,2,0,11.12,999,0
1301.58,23,0,12.8,679,0
89.27,23,0,16.67,303,0
155.24,6,0,22.14,224,0
75.45,19,0,14.01,733,0
852.34,5,0,11.75,99,0
431.88,10,0,14.86,378,0
1496.84,16,0,7.7,540,0
462.12,22,1,6.21,374,0
37.7,3,0,25.4,53,0
797.91,19,0,16.37,37,0
773.14,9,0,28.36,916,0
322.75,5,0,42.58,557,0
589.98,8,0,12.75,263,0
362.02,17,0,53.65,862,0
611.32,0,0,17.1,765,0
270.2,13,0,5.91,737,0
160.83,8,1,2.29,416,0
434.08,10,0,34.61,123,0
266.16,7,0,14.96,154,0
243.51,12,0,2.3,574,0
214.78,6,0,1.28,788,0
637.35,17,0,9.59,820,0
453.92,6,0,10.72,953,0
98.25,9,0,26.93,158,0
1602.3,22,0,9.02,428,0
201.03,23,0,19.84,649,0
199.94,6,0,1.42,972,0
723.31,2,0,30.35,620,0
450.62,20,0,12.38,267,0
409.99,19,0,21.93,352,0
166.64,4,0,9.04,910,0
1370.09,20,0,57.28,161,0
406.17,16,0,4.9,547,0
414.63,12,0,0.53,838,0
616.46,0,0,9.34,32,0
275.98,4,0,103.91,974,0
29.38,7,0,6.99,359,0
1256.64,20,0,15.07,155,0
1364.5,14,0,41.02,406,0
21.19,20,0,10.36,611,0
107.21,0,0,3.73,147,0
1093.53,18,0,2.55,361,0
934.42,0,0,10.13,849,0
282.43,6,0,31.33,31,0
22.8,6,0,4.84,780,0
88.52,3,0,14.74,28,0
3928.04,7,0,37.28,662,0
51.74,16,1,42.88,444,0
221.1,14,0,9.68,150,0
160.87,19,0,41.98,862,0
2001.2,10,0,26.02,457,0
608.17,9,0,30.87,231,0
847.35,3,0,12.54,511,0
323.16,8,0,7.89,944,0
668.41,8,0,13.39,857,0
1495.57,23,0,68.05,826,0
449.22,17,0,12.37,239,0
401.75,11,0,8.22,665,0
438.13,21,0,33.1,186,0
875.75,6,2,7.29,695,0
2631.23,11,0,87.92,891,0
139.6,4,0,11.62,563,0
467.02,16,0,5.37,538,0
152.75,14,0,8.41,994,0
676.81,1,0,17.3,855,0
788.37,22,0,13.93,805,0
790.54,18,0,3.59,494,0
231.45,21,2,2.64,900,0
914.13,18,0,32.08,468,0
660.67,12,0,4.37,47,0
118.97,12,1,14.22,794,0
171.69,13,0,5.16,710,0
616.64,15,0,5.22,780,0
139.13,2,0,7.12,929,0
929.04,15,0,16.56,160,0
21.84,2,0,29.82,233,0
913.56,16,0,32.51,971,0
454.31,17,0,4.98,328,0
77.9,14,0,25.18,812,0
187.25,3,0,1.29,279,0
310.69,17,0,3.98,527,0
73.45,14,0,18.44,908,0
342.23,21,0,22.58,949,0
93.32,16,0,5.55,254,0
1160.18,15,0,8.3,455,0
2443.3,13,0,32.19,978,0
267.52,6,0,21.27,120,0
226.43,18,0,1.9,47,0
130.02,17,0,19.89,748,0
304.4,19,0,18.42,344,0
721.81,1,0,20.31,764,0
288.41,1,0,2.41,455,0
1208.22,17,0,2.91,900,0
26.3,13,1,12.25,635,0
880.54,5,0,10.19,232,0
144.15,10,0,5.17,669,0
523.12,11,0,22.07,725,0
580.94,15,0,26.64,31,0
490.29,19,0,13.49,69,0
2118.3,14,0,5.98,597,0
692.03,9,0,39.66,781,0
1154.44,2,0,19.66,633,0
773.58,4,0,84.31,637,0
75.79,5,0,13.88,110,0
250.6,0,0,12.74,695,0
198.35,11,0,1.19,95,0
321.98,6,0,1.07,213,0
233.07,20,0,35.09,653,0
19.44,14,0,24.72,131,0
506.89,11,0,0.98,542,0
208.0,20,0,16.3,89,0
866.38,6,0,20.58,441,0
282.33,9,1,43.82,617,0
1268.66,17,1,2.02,567,0
1489.95,10,0,16.25,327,0
188.27,19,0,9.08,223,0
3127.67,19,0,53.79,829,0
167.84,0,0,7.68,564,0
261.03,20,0,8.72,351,0
1230.12,14,0,14.33,862,0
905.91,14,0,24.25,766,0
556.56,7,0,10.75,805,0
21.4,21,0,0.66,579,0
1928.22,23,0,8.55,839,0
297.29,9,0,8.6,933,0
120.27,18,0,0.79,942,0
2289.37,19,0,8.17,161,0
511.92,0,0,11.75,165,0
1103.76,20,0,1.25,103,0
425.19,2,0,8.01,825,0
29.32,19,0,7.45,893,0
709.11,16,0,42.44,768,0
758.01,15,0,12.17,69,0
47.28,3,0,0.82,266,0
156.91,18,0,7.41,209,0
504.85,8,0,60.24,311,0
612.86,4,0,3.19,733,0
409.1,22,0,11.75,292,0
112.23,20,0,4.36,560,0
92.54,14,0,1.75,209,0
330.01,18,0,6.97,742,0
220.72,2,0,14.77,375,0
1106.78,4,0,7.56,77,0
610.24,14,0,26.43,538,0
549.59,14,0,1.21,799,0
167.2,18,0,21.52,649,0
3212.25,11,0,1.79,182,0
207.58,10,0,4.33,40,0
90.12,14,0,11.59,906,0
1051.25,21,0,15.38,450,0
1045.7,17,0,1.74,604,0
456.46,20,0,38.36,961,0
378.99,20,0,4.35,896,0
369.03,17,0,1.98,266,0
140.61,2,0,7.12,269,0
35.28,14,0,18.77,640,0
542.58,17,0,4.47,54,0
408.42,15,0,0.53,991,0
422.11,18,0,4.1,79,0
213.71,15,0,25.04,702,0
728.96,0,0,0.72,878,0
89.23,13,0,10.08,399,0
196.05,2,0,2.21,269,0
992.02,15,1,9.57,922,0
146.02,11,0,12.64,403,0
730.08,17,0,29.94,582,0
2228.83,8,0,13.22,210,0
1801.9,10,0,3.74,421,0
639.04,19,0,24.12,896,0
329.75,21,0,9.03,423,0
855.62,1,0,14.71,67,0
577.53,1,0,18.94,546,0
414.38,17,1,26.64,457,0
496.82,17,0,4.19,855,0
1669.53,8,0,123.97,562,0
334.47,4,0,10.45,929,0
223.74,0,0,10.18,589,0
382.89,10,0,13.31,987,0
1575.68,21,0,21.51,893,0
590.54,6,0,34.96,66,0
1123.12,17,1,17.29,527,0
356.95,23,0,32.58,932,0
2489.01,0,0,11.92,368,0
1946.38,2,0,12.26,869,0
789.3,22,0,3.2,178,0
979.5,7,0,14.21,480,0
481.38,1,0,5.18,692,0
94.77,11,0,0.75,254,0
533.43,17,0,2.83,252,0
232.6,3,0,2.3,268,0
481.28,19,0,19.52,779,0
753.92,17,0,12.6,525,0
188.91,3,0,9.67,429,0
999.35,11,0,2.16,600,0
872.99,18,0,0.64,254,0
114.8,2,0,36.74,324,0
70.86,13,0,29.97,450,0
70.24,5,0,50.49,273,0
528.57,7,0,36.56,92,0
534.26,20,0,2.42,221,0
1421.24,13,0,27.6,734,0
40.77,20,0,7.28,876,0
629.28,8,0,2.59,92,0
543.81,23,0,23.67,390,0
771.24,13,0,27.49,345,0
369.6,7,0,6.82,517,0
49.62,6,0,13.84,951,0
1129.26,11,0,23.06,417,0
711.05,3,0,14.93,399,0
1109.35,23,0,30.52,765,0
338.44,16,0,16.35,510,0
943.58,23,0,37.9,542,0
306.92,2,0,1.82,196,0
276.88,13,0,19.6,700,0
144.16,11,0,37.6,685,0
267.29,21,0,95.92,992,0
94.26,5,0,14.97,673,0
236.87,23,0,7.35,790,0
883.04,22,0,4.59,599,0
139.97,21,0,6.02,780,0
174.93,3,0,26.1,594,0
117.31,9,0,2.91,457,0
977.7,19,0,14.87,163,0
511.47,9,0,4.74,654,0
3303.47,14,0,11.64,347,0
669.88,1,0,8.38,633,0
3807.47,10,0,7.11,674,0
291.05,20,0,7.44,160,0
78.1,3,1,18.33,41,0
559.31,15,0,10.61,538,0
91.04,13,0,6.62,631,0
199.2,1,0,3.32,733,0
437.33,7,2,19.84,250,0
154.9,2,0,9.37,268,0
144.31,7,0,51.4,530,0
711.39,23,0,13.42,873,0
209.05,15,1,16.4,462,0
65.25,23,0,39.41,484,0
