monto,hora,intentos,distancia,antiguedad,es_fraude
2006.39,3,2,28.97,441,0
397.59,18,0,8.64,104,0
171.47,5,0,2.6,142,0
26.64,17,0,37.54,205,0
463.0,0,0,10.81,796,0
185.7,7,0,49.71,768,0
502.24,10,0,15.78,243,0
36.16,12,0,71.67,826,0
524.58,6,0,3.69,431,0
349.61,14,0,19.6,451,0
379.89,14,0,23.32,832,0
164.73,15,0,2.07,763,0
142.8,8,0,17.14,332,0
191.26,7,0,1.44,929,0
519.27,16,0,27.73,280,0
22777.85,22,4,695.18,4,1
379.33,12,0,16.67,121,0
1137.51,16,0,133.82,131,0
24071.99,2,4,431.68,4,1
115.46,7,0,17.5,540,0
399.68,12,0,17.6,920,0
107.53,2,1,13.39,305,0
21.24,22,0,39.62,276,0
290.12,4,0,2.12,58,0
1511.72,5,0,21.59,532,0
25477.27,2,3,1794.56,5,1
21025.07,1,3,729.86,1,1
236.53,5,1,8.02,755,0
276.41,0,0,4.85,813,0
711.93,16,0,9.07,980,0
6778.71,22,5,1792.87,3,1
9334.7,5,5,1668.98,0,1
18.89,6,0,61.34,250,0
369.41,20,1,19.97,599,0
644.65,0,0,26.19,72,0
230.86,8,0,1.87,657,0
76.83,19,0,24.0,998,0
88.61,3,0,10.19,242,0
706.57,4,0,14.64,874,0
178.82,18,0,11.1,454,0
283.63,20,0,8.91,714,0
15995.77,5,5,1358.72,3,1
220.54,14,0,6.42,297,0
791.64,14,0,114.43,272,0
102.6,6,0,2.74,159,0
444.43,9,0,24.63,396,0
648.06,6,0,20.58,644,0
410.82,6,1,55.69,348,0
17.15,13,0,5.97,361,0
774.9,23,0,35.92,120,0
1977.69,23,0,3.75,465,0
23.32,1,0,7.64,99,0
404.82,12,0,2.31,215,0
991.38,15,0,6.56,671,0
1780.73,4,0,3.87,734,0
341.08,2,0,33.32,428,0
1527.36,20,0,5.45,458,0
178.26,9,2,1.62,338,0
911.58,16,0,35.47,906,0
181.74,8,0,8.8,421,0
43.17,22,0,42.89,146,0
217.51,0,0,32.07,252,0
195.27,2,0,9.04,270,0
11915.89,23,4,1643.8,4,1
705.54,12,0,18.79,92,0
902.01,13,0,41.59,666,0
1508.85,9,0,11.75,481,0
998.41,6,0,3.71,376,0
864.72,16,0,31.82,653,0
534.27,11,0,26.75,968,0
21586.01,4,3,1644.12,5,1
107.81,7,0,15.17,740,0
162.27,13,0,10.18,971,0
51.07,1,0,47.89,546,0
1617.7,16,1,16.47,659,0
83.7,19,0,13.21,759,0
909.62,6,0,23.16,358,0
2688.33,0,0,12.74,889,0
159.6,6,0,4.74,395,0
27235.91,23,3,1206.1,1,1
11295.5,5,5,1885.03,2,1
116.66,1,0,20.52,847,0
30.87,9,0,6.54,303,0
29473.62,4,5,546.55,1,1
22369.98,22,5,1204.88,1,1
175.69,16,0,7.61,699,0
269.89,22,1,10.29,426,0
218.43,8,0,33.29,944,0
32.95,10,0,3.64,384,0
29952.49,3,5,706.12,4,1
1795.05,12,0,22.34,734,0
28376.45,0,4,1703.52,3,1
268.33,23,0,16.09,939,0
20700.48,22,5,1095.9,1,1
211.54,5,0,1.02,316,0
228.02,6,0,3.54,708,0
166.87,19,0,5.89,743,0
583.49,3,0,5.17,274,0
557.61,2,0,5.96,433,0
14677.33,4,3,1229.37,2,1
1306.17,23,1,2.17,514,0
14256.98,4,5,480.17,2,1
8315.57,0,4,656.41,4,1
133.63,19,0,17.49,609,0
117.24,7,0,2.1,133,0
282.47,11,0,26.09,401,0
15.4,3,0,54.64,283,0
300.49,5,0,28.34,125,0
261.84,16,0,4.18,979,0
336.41,18,0,10.19,425,0
651.59,21,0,14.15,971,0
646.09,17,0,30.85,188,0
169.02,9,0,2.04,728,0
23253.84,4,5,1601.71,0,1
1103.11,13,0,36.82,674,0
13657.67,22,4,1582.36,1,1
94.65,13,0,16.44,375,0
330.76,8,0,26.91,958,0
325.8,22,0,16.79,582,0
362.75,20,0,46.34,875,0
333.34,14,0,2.09,939,0
431.34,5,0,28.39,671,0
338.1,11,0,6.05,674,0
756.75,23,0,7.89,785,0
112.96,14,0,5.26,616,0
589.56,6,0,125.78,441,0
364.36,20,0,9.98,136,0
81.1,0,0,8.62,412,0
1125.19,4,0,10.3,44,0
1523.59,15,0,33.89,752,0
89.01,13,0,10.98,776,0
11822.57,3,4,1495.47,2,1
1003.98,7,0,73.18,908,0
243.67,4,0,44.24,788,0
333.56,11,0,1.08,560,0
1022.14,17,0,3.92,925,0
123.4,8,0,1.96,592,0
19.38,0,0,4.35,15,0
489.15,16,0,48.91,420,0
314.63,2,0,10.58,395,0
1455.82,16,0,11.52,348,0
243.89,11,0,22.62,837,0
468.84,13,0,8.32,213,0
492.68,4,0,5.01,126,0
322.06,19,0,19.86,554,0
74.73,17,0,92.21,650,0
65.88,22,0,14.85,176,0
126.39,17,0,8.99,478,0
296.91,14,0,67.73,217,0
37.27,13,0,32.93,543,0
105.86,8,0,10.98,305,0
284.37,16,0,25.84,197,0
99.05,12,0,16.38,579,0
925.06,7,0,46.78,115,0
951.48,18,0,67.24,623,0
209.32,13,0,83.08,380,0
17851.34,3,4,1438.08,4,1
287.69,1,1,46.45,729,0
226.04,22,0,11.04,518,0
157.74,1,0,43.38,814,0
16226.05,5,3,666.86,1,1
11799.31,1,5,1497.09,1,1
477.79,8,0,7.44,860,0
594.1,21,0,12.12,450,0
1154.26,6,0,4.67,538,0
353.84,15,0,21.01,651,0
701.17,2,0,5.17,995,0
1474.12,0,0,19.18,823,0
416.23,1,0,1.37,871,0
25.13,22,0,110.21,955,0
13020.18,1,5,601.44,5,1
154.25,5,0,14.8,77,0
330.04,0,0,10.82,860,0
161.39,20,0,16.18,789,0
886.18,8,0,33.3,409,0
201.88,18,0,7.88,649,0
96.93,23,0,9.61,315,0
24592.24,3,5,470.65,1,1
296.4,13,0,8.31,192,0
447.45,22,0,5.54,652,0
804.91,10,0,19.44,794,0
639.63,19,0,11.54,412,0
2617.5,18,0,9.96,723,0
54.25,10,0,25.41,61,0
951.26,15,0,7.04,286,0
13.2,3,0,14.6,345,0
635.9,2,0,14.93,452,0
472.92,14,0,8.49,896,0
438.73,22,0,22.62,713,0
595.97,4,0,45.77,309,0
167.72,20,0,19.64,335,0
66.34,17,0,33.57,230,0
292.82,22,0,5.27,46,0
778.03,2,2,2.94,727,0
235.36,16,0,15.2,910,0
26914.85,3,3,1019.39,2,1
23602.6,2,3,1349.35,3,1
1093.21,15,0,60.98,233,0
105.62,22,0,27.76,808,0
835.68,11,0,34.44,828,0
380.11,15,0,18.13,897,0
214.46,15,0,16.38,962,0
599.83,3,0,13.45,926,0
300.33,10,0,19.62,799,0
812.11,16,0,42.94,902,0
2124.06,12,0,2.68,292,0
1176.4,20,1,17.07,597,0
169.55,4,1,10.0,618,0
854.09,6,0,4.69,319,0
1024.66,15,0,2.45,402,0
16609.99,1,3,1148.06,3,1
719.4,8,0,60.22,244,0
145.02,23,0,29.49,65,0
948.0,0,0,42.92,977,0
29488.01,5,5,675.62,5,1
693.07,12,0,22.77,292,0
371.89,22,1,3.48,734,0
717.54,0,0,1.67,924,0
46.15,23,0,46.25,665,0
1801.05,1,0,60.01,491,0
202.71,13,0,9.32,204,0
355.63,8,0,5.94,777,0
557.78,21,0,26.76,823,0
9004.86,0,4,1539.26,5,1
144.44,21,0,5.51,443,0
3793.45,21,0,2.28,320,0
188.8,7,0,15.52,594,0
537.05,6,0,17.99,969,0
25276.61,22,3,1832.74,2,1
87.54,19,0,5.34,542,0
435.79,17,0,3.46,92,0
288.3,4,0,17.94,586,0
461.44,10,0,13.68,417,0
185.23,2,0,4.61,342,0
133.38,12,0,24.85,367,0
1691.21,6,0,2.76,438,0
10816.17,4,3,1204.69,3,1
1451.8,1,0,11.54,20,0
31.64,2,0,19.19,583,0
1008.8,7,0,2.1,128,0
351.96,8,0,3.81,140,0
739.13,3,0,13.27,297,0
188.47,7,0,25.2,620,0
72.05,19,0,13.4,38,0
1495.12,9,0,62.24,706,0
81.58,4,0,5.11,619,0
18679.01,0,5,1907.4,0,1
195.76,8,0,8.43,495,0
1189.37,21,0,4.92,101,0
466.38,4,0,4.82,132,0
544.88,2,0,19.38,984,0
132.01,9,0,44.08,167,0
149.56,2,0,21.05,203,0
17.85,10,0,24.78,204,0
188.83,7,0,7.62,443,0
773.71,0,0,17.18,923,0
832.88,10,0,19.71,228,0
47.38,0,1,2.18,25,0
80.23,2,0,6.09,918,0
112.1,1,0,11.74,546,0
1803.68,1,0,8.4,312,0
136.11,20,0,2.05,415,0
23.12,14,0,10.3,905,0
980.45,23,0,32.9,41,0
1177.61,18,0,14.37,913,0
515.5,23,0,31.56,865,0
1063.42,18,0,5.99,642,0
195.18,18,0,36.81,261,0
175.87,17,0,31.73,937,0
74.82,7,0,20.45,596,0
1150.74,3,0,6.18,36,0
878.4,8,2,27.79,749,0
918.56,9,0,7.62,398,0
8835.9,5,3,1883.85,3,1
177.87,9,1,31.2,110,0
94.99,6,0,6.32,564,0
11.72,21,0,9.11,386,0
510.22,4,0,60.21,51,0
249.98,17,0,15.77,109,0
504.45,23,0,19.17,903,0
389.96,4,0,11.37,910,0
551.58,12,2,31.92,478,0
978.34,10,0,38.06,733,0
17346.64,4,3,1046.33,1,1
138.64,8,0,40.54,674,0
24504.18,22,5,1229.44,3,1
136.85,4,0,12.49,285,0
974.08,10,0,7.94,759,0
854.34,11,0,26.27,502,0
2335.97,6,0,29.7,160,0
155.49,22,0,3.93,541,0
6086.5,5,3,1518.84,0,1
29637.7,22,3,1201.25,5,1
608.94,11,0,7.73,174,0
230.12,13,0,19.78,429,0
1098.47,18,0,9.86,569,0
6043.92,4,3,1701.11,3,1
410.55,8,0,50.5,482,0
301.16,22,0,2.56,704,0
253.15,0,0,1.08,908,0
176.29,19,0,19.29,982,0
12336.38,0,3,582.92,3,1
285.05,12,0,13.03,848,0
770.74,19,0,29.59,220,0
172.15,3,0,9.46,145,0
279.09,20,0,13.07,427,0
445.77,3,0,13.69,148,0
427.28,11,0,3.11,952,0
497.35,9,0,21.98,153,0
28080.38,4,5,948.18,5,1
264.15,13,0,1.75,542,0
880.0,14,0,37.51,339,0
17661.56,4,4,737.75,5,1
287.97,12,0,9.97,568,0
279.81,21,0,6.61,498,0
357.92,23,0,3.94,566,0
1489.82,22,0,12.35,412,0
836.18,11,0,53.25,660,0
15927.08,0,3,1765.65,1,1
13.72,4,0,13.64,884,0
254.46,19,0,36.9,336,0
491.58,22,0,7.23,414,0
754.65,17,0,23.58,78,0
146.65,3,0,51.99,806,0
903.88,2,0,23.53,493,0
1008.77,20,0,16.69,284,0
1076.61,5,0,3.75,875,0
27156.01,4,5,813.64,1,1
339.58,16,0,38.14,559,0
121.71,3,0,33.86,910,0
936.16,6,0,9.43,339,0
784.3,14,0,37.3,650,0
62.98,11,0,31.74,611,0
1319.53,21,0,2.42,747,0
790.62,8,1,11.38,907,0
311.2,5,0,12.35,538,0
8518.14,1,5,1957.73,1,1
21495.98,1,3,729.82,0,1
6697.4,0,4,1153.78,3,1
537.93,15,0,40.05,330,0
599.5,18,0,7.86,665,0
2744.01,6,0,3.67,998,0
1228.73,7,1,14.7,811,0
185.45,17,0,4.94,35,0
555.16,0,0,20.8,396,0
702.14,10,0,16.04,15,0
21.44,22,0,34.83,329,0
27.44,10,0,24.03,111,0
338.97,17,1,6.7,931,0
750.98,11,0,3.14,247,0
637.02,14,0,16.59,24,0
184.71,11,0,23.83,759,0
454.04,19,0,2.15,667,0
16.56,11,0,24.05,567,0
773.75,21,0,13.32,646,0
878.93,2,0,6.06,878,0
728.57,9,0,2.46,25,0
372.19,6,0,30.47,384,0
22357.38,4,3,1495.42,0,1
351.44,21,0,41.37,383,0
199.61,15,1,23.44,989,0
614.79,15,0,10.93,372,0
21493.77,4,4,1201.07,1,1
934.14,16,0,18.05,371,0
158.49,22,0,2.97,24,0
473.08,3,0,55.17,31,0
28343.35,22,5,1918.64,0,1
633.55,4,0,38.22,497,0
718.72,12,0,72.01,760,0
415.62,19,0,9.13,973,0
1065.8,21,0,5.29,308,0
52.51,6,0,1.2,257,0
378.82,15,0,10.38,578,0
780.99,2,0,3.98,637,0
686.04,8,0,27.51,170,0
75.58,5,0,69.02,83,0
29405.08,0,3,1236.3,4,1
246.42,15,0,19.03,376,0
508.09,3,0,7.21,41,0
269.46,6,0,18.02,887,0
335.2,10,0,18.45,178,0
200.03,0,0,8.56,999,0
1481.94,5,2,20.72,887,0
38.06,12,0,80.07,593,0
94.14,6,0,11.45,902,0
468.57,13,2,30.81,253,0
118.55,5,0,17.04,267,0
186.57,6,0,3.03,790,0
13426.25,2,3,1224.51,3,1
325.15,12,0,64.23,309,0
6110.92,5,4,1603.52,1,1
402.53,9,0,61.35,216,0
12484.67,2,4,935.8,3,1
250.02,12,0,8.75,740,0
1020.34,21,0,22.25,65,0
526.47,22,0,24.09,677,0
268.18,16,0,1.41,951,0
1195.73,4,0,4.54,580,0
229.98,14,0,18.68,484,0
1014.48,19,0,10.58,144,0
144.23,23,0,16.57,538,0
83.54,22,0,2.03,666,0
71.4,15,0,16.0,362,0
312.27,8,0,48.22,517,0
102.61,13,0,32.69,135,0
358.64,11,0,3.19,477,0
37.21,3,0,18.8,873,0
648.15,3,0,3.33,36,0
589.21,4,0,45.22,713,0
624.68,5,0,4.93,254,0
341.64,17,0,34.72,788,0
124.72,13,0,10.1,452,0
1018.68,3,0,8.18,67,0
572.58,9,0,3.45,932,0
368.06,14,0,51.12,574,0
175.54,8,0,3.48,888,0
394.29,18,0,5.68,841,0
958.91,20,0,16.27,624,0
29.42,14,0,22.25,704,0
1551.63,3,0,3.91,784,0
390.32,0,1,22.96,578,0
30.85,12,0,124.96,482,0
372.24,7,0,24.33,128,0
24253.03,3,3,1484.1,3,1
56.92,14,0,6.51,151,0
18263.45,22,3,1301.38,3,1
462.97,1,0,27.89,402,0
191.24,12,0,8.55,94,0
291.19,0,0,1.82,547,0
17.47,23,0,11.25,282,0
17.55,3,0,9.18,381,0
851.49,5,0,44.69,542,0
897.38,15,0,32.12,220,0
24831.36,5,5,1465.35,2,1
628.48,10,0,3.22,248,0
352.85,15,0,9.08,844,0
418.35,17,0,3.18,508,0
145.14,3,0,9.08,114,0
269.72,14,0,22.99,694,0
505.94,4,0,15.14,743,0
6456.77,5,5,652.55,2,1
49.15,4,1,17.62,133,0
859.24,2,0,10.86,528,0
2491.5,5,2,14.48,153,0
1861.13,8,0,2.82,233,0
377.05,11,0,4.12,907,0
200.3,11,0,2.85,946,0
1468.72,0,1,9.21,312,0
313.45,23,0,15.04,934,0
1057.39,2,0,49.09,124,0
282.03,7,0,7.74,211,0
280.58,8,0,4.04,893,0
14.36,13,0,35.88,118,0
499.14,4,0,24.93,815,0
379.67,3,0,3.63,248,0
877.43,10,0,39.8,565,0
750.31,22,0,5.76,979,0
116.35,18,1,2.55,310,0
474.73,17,0,35.92,540,0
97.0,5,0,8.27,138,0
76.31,5,1,2.04,291,0
136.0,11,0,3.27,404,0
454.1,10,0,7.22,419,0
939.2,4,0,31.04,413,0
10585.26,23,3,725.93,5,1
337.53,7,0,1.02,694,0
232.49,5,0,10.77,597,0
1033.35,21,0,51.1,308,0
418.08,14,0,41.76,406,0
29042.57,5,5,766.1,0,1
327.83,12,0,1.24,167,0
19924.51,3,3,843.82,2,1
20678.83,4,4,804.85,4,1
7742.66,3,4,431.25,0,1
542.07,8,0,20.77,120,0
793.39,10,0,7.0,409,0
47.64,7,0,48.75,221,0
558.87,12,0,4.13,476,0
327.04,2,0,29.18,849,0
127.44,1,0,24.22,845,0
1149.63,1,0,2.37,683,0
310.18,8,0,16.32,285,0
658.48,19,0,138.02,786,0
91.64,3,0,20.24,612,0
501.31,14,0,26.16,448,0
808.42,18,0,7.46,976,0
798.62,19,0,10.79,333,0
16.92,0,0,8.99,341,0
106.85,10,0,33.81,793,0
6492.54,2,4,527.53,2,1
437.63,1,0,12.95,950,0
753.39,14,0,20.92,958,0
589.64,20,0,34.36,545,0
423.37,23,0,6.14,783,0
43.73,22,0,10.64,135,0
497.03,1,0,5.86,208,0
1008.24,16,1,18.09,979,0
223.61,15,0,41.44,758,0
275.66,19,0,37.64,169,0
927.24,1,0,21.25,538,0
6280.86,1,3,1893.81,4,1
17355.96,5,3,1693.93,5,1
1036.87,19,0,2.17,809,0
20.94,10,0,11.54,411,0
129.91,8,0,11.69,391,0
104.69,7,0,18.48,766,0
244.71,17,0,10.09,765,0
29620.24,2,5,1312.63,3,1
962.25,11,0,24.44,863,0
309.66,13,0,21.86,360,0
164.44,23,0,33.12,712,0
25676.26,1,3,417.16,5,1
104.89,1,0,10.9,502,0
321.21,18,0,60.52,985,0
137.25,16,0,4.57,460,0
216.24,10,0,16.44,606,0
95.11,8,0,7.41,859,0
24992.71,3,4,1893.06,2,1
1354.01,2,0,25.01,26,0
706.67,18,1,16.42,585,0
616.61,7,0,18.85,483,0
36.13,4,0,1.05,601,0
126.81,1,0,1.2,860,0
944.63,4,0,31.24,390,0
261.27,18,0,8.48,721,0
195.8,8,0,33.89,732,0
202.41,18,0,12.37,357,0
205.21,15,0,35.22,814,0
8427.0,2,3,1720.54,1,1
1486.94,3,0,31.88,341,0
2281.79,1,0,25.51,312,0
142.07,17,0,9.46,146,0
220.44,13,0,68.18,226,0
546.12,23,1,47.69,247,0
626.88,22,0,5.18,680,0
552.82,5,0,16.91,331,0
21.29,5,0,5.95,449,0
510.56,6,0,13.07,751,0
520.61,13,2,37.46,277,0
27289.45,3,4,1900.25,0,1
470.77,22,0,27.69,587,0
175.5,6,0,17.31,131,0
21025.35,3,5,917.2,3,1
14089.0,5,4,669.85,1,1
184.39,8,0,11.78,444,0
50.77,9,0,13.43,367,0
693.68,3,0,3.32,692,0
53.67,21,0,26.3,908,0
940.78,1,0,13.9,353,0
690.31,9,0,63.24,21,0
904.48,3,0,21.3,503,0
951.81,6,0,27.23,943,0
1490.7,20,1,39.91,186,0
1124.93,12,0,47.23,38,0
434.43,13,0,1.37,143,0
245.21,3,0,28.07,891,0
791.65,16,0,5.78,75,0
24685.33,22,3,737.64,0,1
70.97,13,1,43.42,644,0
1020.02,15,0,7.23,245,0
633.38,3,0,5.22,670,0
101.19,12,0,32.51,284,0
11551.24,23,3,1211.51,5,1
246.37,12,0,5.25,772,0
900.52,19,0,3.87,319,0
363.95,17,1,7.98,979,0
736.73,16,0,6.68,215,0
19.19,10,0,28.42,210,0
22.57,8,0,80.95,347,0
411.33,13,2,40.54,488,0
20.6,16,0,103.36,394,0
55.7,14,0,56.31,974,0
20831.97,4,3,1925.72,5,1
563.95,21,0,8.79,748,0
679.98,3,0,45.13,808,0
108.95,10,0,5.43,267,0
25840.39,0,4,1731.34,1,1
324.53,3,0,22.94,308,0
727.61,10,0,4.75,962,0
87.44,9,0,5.43,777,0
1419.86,7,0,1.64,863,0
89.56,23,0,18.21,458,0
405.6,14,0,20.2,824,0
260.83,15,0,14.48,678,0
68.61,20,0,15.05,865,0
322.25,0,0,6.08,238,0
993.23,23,0,33.21,311,0
625.97,21,0,31.25,517,0
421.17,15,0,6.95,701,0
2767.5,19,0,8.77,425,0
628.59,16,0,4.85,318,0
71.0,2,0,2.96,805,0
130.0,4,0,4.83,877,0
64.24,17,0,79.18,821,0
294.76,14,0,18.02,438,0
3085.12,15,2,60.99,630,0
81.51,5,0,5.99,253,0
448.17,11,0,20.07,888,0
1138.42,17,0,46.17,414,0
1036.44,23,1,30.6,656,0
617.54,10,0,2.57,168,0
423.04,5,0,34.71,394,0
215.51,22,0,50.38,328,0
23051.67,0,3,733.44,2,1
14525.2,22,4,425.18,2,1
378.88,10,0,38.52,706,0
186.29,0,0,36.28,49,0
13.42,9,0,38.26,945,0
286.44,4,0,7.32,570,0
1716.31,2,0,5.16,326,0
1765.85,14,0,14.75,307,0
202.37,20,0,1.53,818,0
463.69,1,0,20.51,894,0
133.45,13,0,23.03,630,0
14.99,0,0,3.21,105,0
219.03,20,0,7.59,768,0
927.56,15,1,5.09,158,0
233.21,2,0,5.91,77,0
413.96,19,0,6.31,395,0
323.92,3,0,36.76,54,0
25673.08,3,4,420.7,0,1
367.04,0,0,66.75,989,0
23543.53,23,3,1997.05,3,1
12830.57,3,3,719.09,1,1
738.6,23,0,9.51,411,0
82.87,7,2,49.62,619,0
36.08,3,0,47.3,822,0
17611.01,23,3,1559.78,1,1
260.0,13,0,13.55,651,0
125.82,22,0,26.69,875,0
377.58,2,0,13.3,406,0
741.55,6,2,7.82,662,0
1211.97,8,0,75.08,545,0
2281.33,3,0,2.02,286,0
317.74,6,0,6.22,23,0
15563.01,5,5,1105.64,5,1
411.57,5,0,1.45,144,0
16583.41,2,5,817.0,0,1
419.93,18,0,20.75,333,0
18.38,16,1,6.47,163,0
236.96,22,0,31.41,79,0
229.44,6,0,13.91,15,0
755.19,3,0,9.82,652,0
468.4,20,0,1.24,715,0
218.65,8,0,5.03,916,0
18945.83,23,3,1074.33,5,1
28688.83,2,3,1857.64,5,1
397.17,2,0,33.91,655,0
74.83,18,0,13.7,653,0
397.19,21,0,18.72,931,0
277.24,4,0,13.52,176,0
14082.96,0,5,1725.04,1,1
198.44,22,0,9.63,954,0
138.86,9,0,19.72,601,0
18306.85,1,4,404.27,5,1
949.44,9,0,13.74,353,0
380.38,0,0,11.77,930,0
204.13,2,0,8.16,652,0
762.41,2,0,22.82,525,0
256.94,8,0,5.34,506,0
322.75,12,0,31.46,493,0
282.73,6,0,55.54,18,0
33.01,15,0,42.1,918,0
688.44,13,0,21.51,304,0
109.73,20,0,19.8,780,0
1182.8,6,0,94.16,476,0
288.29,23,0,5.03,376,0
609.67,19,0,3.06,523,0
733.29,20,0,32.25,669,0
2443.9,16,0,17.77,46,0
353.98,10,0,12.47,107,0
1567.76,2,0,4.98,49,0
27.17,9,2,40.01,802,0
728.95,20,0,1.85,741,0
10.62,8,0,13.38,781,0
305.07,9,1,5.73,410,0
149.31,3,0,18.65,243,0
149.51,2,0,25.03,281,0
367.33,17,1,28.73,51,0
940.9,6,0,13.35,805,0
28675.61,0,5,1644.25,1,1
1175.24,2,1,5.8,63,0
1095.35,18,0,13.93,477,0
213.49,4,0,28.47,202,0
258.38,21,0,30.53,957,0
569.08,15,0,54.71,640,0
242.91,7,0,17.48,219,0
280.64,16,0,18.46,463,0
592.52,21,0,25.03,63,0
406.13,17,0,6.46,245,0
733.96,12,1,13.12,290,0
505.82,17,0,6.56,133,0
72.25,18,2,21.56,332,0
21009.42,0,3,825.75,3,1
939.4,13,0,18.81,719,0
13007.42,3,5,1864.16,4,1
189.82,22,0,22.75,942,0
743.19,6,0,6.37,612,0
110.03,21,0,31.18,225,0
733.31,4,0,37.04,419,0
331.29,18,0,17.71,437,0
360.13,22,0,18.03,494,0
542.24,20,0,32.91,696,0
17817.97,2,3,1938.79,0,1
281.53,5,0,8.03,220,0
173.7,2,0,32.91,119,0
923.91,3,0,23.87,587,0
416.86,16,0,15.75,461,0
1024.97,12,0,26.83,940,0
1897.26,1,0,30.5,904,0
9902.07,23,5,1825.38,0,1
139.32,3,0,13.64,457,0
115.37,21,0,7.68,994,0
473.88,4,0,13.32,415,0
14796.64,23,3,1549.19,2,1
314.97,6,0,51.68,908,0
1282.45,11,0,5.43,799,0
645.27,11,0,2.79,861,0
952.84,8,1,1.4,65,0
384.63,11,0,20.57,985,0
865.35,0,0,51.91,997,0
788.57,0,1,7.06,242,0
464.2,15,0,26.38,354,0
143.98,21,0,3.76,445,0
93.59,10,0,19.84,371,0
104.03,4,1,12.68,734,0
308.05,2,1,46.72,488,0
82.4,16,0,37.3,124,0
320.44,0,0,30.22,553,0
97.8,19,0,12.67,899,0
926.11,21,1,3.82,884,0
14396.43,23,5,736.12,1,1
76.22,9,0,15.22,907,0
280.46,10,0,18.83,749,0
181.91,5,0,7.46,466,0
507.22,22,0,11.57,674,0
2982.77,2,0,1.94,123,0
343.42,2,1,20.58,727,0
345.59,11,0,8.35,481,0
139.05,4,0,17.79,401,0
193.82,18,0,2.11,489,0
620.91,1,0,1.97,975,0
209.24,19,1,14.02,359,0
943.17,20,0,6.79,430,0
16395.8,1,4,1097.06,4,1
10439.99,4,5,821.7,1,1
140.65,2,0,11.56,487,0
181.85,2,0,3.69,756,0
728.69,8,0,10.92,917,0
1549.78,4,0,31.22,66,0
688.13,5,0,53.17,439,0
683.36,1,0,18.23,130,0
687.74,14,0,1.28,826,0
236.92,12,0,15.2,726,0
233.77,13,0,29.61,35,0
514.94,3,0,32.85,527,0
106.88,17,0,30.15,72,0
627.36,13,0,26.13,749,0
21298.28,4,3,1902.65,0,1
201.55,12,0,1.98,218,0
35.63,22,0,29.77,77,0
29428.35,3,4,556.91,5,1
22819.26,22,3,1441.28,0,1
294.78,23,0,52.31,891,0
487.64,12,0,32.39,183,0
186.63,8,0,118.11,779,0
420.3,2,0,8.48,398,0
429.36,13,0,29.05,824,0
254.88,19,0,6.89,847,0
78.13,15,0,28.8,838,0
123.96,4,1,9.74,692,0
345.5,5,0,20.61,653,0
930.56,0,1,21.89,835,0
727.47,19,0,15.43,117,0
12.83,19,0,12.42,859,0
192.02,17,0,79.33,698,0
641.09,0,0,3.44,89,0
358.82,12,0,1.29,423,0
10180.02,4,4,1632.88,5,1
167.15,23,0,4.45,640,0
30.98,7,0,11.03,868,0
457.94,21,0,51.01,209,0
175.64,15,0,41.69,344,0
1138.46,20,0,3.26,188,0
249.55,20,2,9.1,239,0
319.48,12,1,29.17,935,0
634.87,23,0,2.98,885,0
195.55,0,0,51.49,267,0
143.48,13,0,34.83,974,0
687.71,18,0,46.85,61,0
29392.46,22,3,1937.09,2,1
1225.63,21,0,6.56,529,0
685.95,16,0,14.39,378,0
980.65,2,0,45.21,808,0
89.27,12,0,4.29,734,0
853.65,2,0,3.74,883,0
535.16,20,0,69.35,973,0
793.16,20,0,47.6,186,0
1514.15,21,0,36.86,845,0
429.08,12,0,5.83,298,0
526.4,20,0,24.66,923,0
480.03,5,1,22.51,696,0
389.37,9,0,7.64,518,0
603.11,23,0,112.01,162,0
289.07,5,0,13.07,333,0
196.29,8,0,6.37,405,0
169.63,15,0,30.59,584,0
282.33,9,0,10.0,613,0
454.55,10,0,2.69,133,0
29291.44,3,3,1713.91,2,1
215.74,5,0,54.17,291,0
1694.23,13,0,18.64,67,0
726.71,20,0,74.09,65,0
197.19,19,0,34.44,365,0
113.66,4,0,3.8,742,0
28.77,1,2,20.82,810,0
634.78,21,0,50.78,965,0
181.35,13,0,24.98,333,0
629.85,11,0,11.01,668,0
206.76,17,0,6.83,972,0
27178.11,23,3,1392.88,0,1
131.22,8,0,8.27,966,0
79.83,16,0,14.07,958,0
184.78,23,0,18.68,181,0
314.82,8,0,33.0,559,0
701.74,13,0,5.23,367,0
540.54,19,0,38.09,942,0
1426.34,17,0,27.67,870,0
2760.51,2,0,1.22,637,0
337.74,6,0,39.26,959,0
864.28,8,0,32.92,762,0
257.54,18,2,12.09,39,0
18034.58,5,5,1592.35,1,1
382.28,19,0,13.43,142,0
406.6,13,0,3.48,324,0
712.31,5,0,2.74,219,0
11650.8,23,5,999.86,4,1
173.43,2,0,25.0,853,0
1380.97,14,0,30.29,226,0
206.73,6,0,12.02,561,0
273.3,21,0,24.03,426,0
2780.44,17,0,12.27,678,0
30.2,9,0,70.57,40,0
20635.84,3,4,1994.77,3,1
766.35,16,0,10.65,27,0
3269.59,1,0,6.96,154,0
630.86,9,0,17.74,330,0
144.09,14,0,22.96,746,0
22610.76,23,3,445.03,5,1
59.91,2,0,5.06,474,0
596.01,6,0,4.9,694,0
2126.67,22,0,2.26,712,0
695.14,15,0,69.62,970,0
313.38,6,0,15.76,421,0
645.33,0,0,19.31,283,0
555.17,4,1,63.22,640,0
